cliente_id,nome,cidade 
585,Tomás  Domingues ,Porto Vitória
586,Renato Cristiano Ribeiro ,Buriti Bravo
587,Yuri Gabriel Dante Santana Azevedo,Itaeté
588,Franciele Rafaela Moraes Cabral,Lagoa Grande
589,Otávio  Navarro ,Canaã
590,Quirino  Rezende ,Conde
591,Manoel Alexandre Ferreira Espíndola,Itaperuna
592,Gustavo Leandro Junqueira Figueiredo,São Gotardo
593,Paloma Tereza Viana ,Águas de Santa Bárbara
594,Wagner  Gomes ,Liberato Salzano
595,Raul Vitor Zanetti Fontes,Cambuci
596,Paulo Roberto Gomes ,Brasília
597,Cristian  Cerqueira Guimarães,Cerro Branco
598,Zilda  Paiva Campos,Barão do Triunfo
599,Fábio Flávio Bittencourt ,Imbituba
600,Moacir  Esteves ,Leoberto Leal
601,Iolanda Eloá Toledo Quintana,São Paulo
602,Eduarda  Prado Assis,Colinas do Sul
603,Emanuelle  Borges Pacheco,São Sebastião de Lagoa de Roça
604,Darlan Ricardo Araújo ,Piratuba
605,César Lázaro Cordeiro Tavares,Carrasco Bonito
606,Hadassa Fabiana Chaves ,Tomé-Açu
607,Breno Elias Navarro Moreira,Francisco Dantas
608,Moacir  Bittencourt ,Marzagão
609,Ingrid  Abreu Loureiro,Jussara
610,Ágatha  Zanetti ,Guabiju
611,Karen  Pacheco ,Córrego Danta
612,Jorge Estevão Peixoto ,Curitiba
613,Valentin  Sampaio Nunes,Florianópolis
614,Aurora Maria Rodrigues ,Curitiba
615,Noel Oscar Espíndola Ferreira,Guanambi
616,Aurora  Damasceno Quaresma,Muniz Ferreira
617,Douglas Rafael Teixeira ,Igreja Nova
618,Janaina  Guedes ,Penha
619,Amanda Melissa Valente ,Fortaleza
620,Gabriel Mateus Rangel ,Manaus
621,Joaquim Elias Vieira ,Nova Hartz
622,Nádia Flávia Ferreira ,Tucumã
623,Edson  Barbosa Lopes,Pinheiral
624,Valéria  Sampaio Marques,Rafael Godeiro
625,Vicente  Ferreira ,Santo Antônio do Rio Abaixo
626,Hugo  Abreu Esteves,Martinópolis
627,Wesley  Haddad ,Bodó
628,Valentina  Costa ,Itaquaquecetuba
629,Felipe Manoel Rossi ,Jesuânia
630,Lara Débora Marques ,Cacique Doble
631,Fábio Jorge Drummond Vasconcelos,Currais Novos
632,Zenaide Rebeca Espíndola ,Machacalis
633,Samuel  Junqueira Machado,Lajeado Grande
634,Cristian  Portela Haddad,Santa Rita
635,Denise  Portela ,Madeiro
636,Manuela Pietra Lacerda ,São Gonçalo do Amarante
637,Hélio  Barbosa ,Bonito
638,Bruna Cíntia Monteiro Siqueira,Areia
639,Mônica  Portela ,Lagoa dos Gatos
640,Benício Kauã Cunha Ibiapina,Salvador
641,Augusto  Ribeiro ,Campanário
642,Heitor  Sampaio ,Curitiba
643,Waleska Flávia Espíndola Andrade,Bebedouro
644,Letícia  Vasconcelos ,Santa Luzia D'Oeste
645,Cláudio  Queiroz ,Sertanópolis
646,Douglas Bruno Moraes Quintana,Itanagra
647,Luiz  Henriques ,Afonso Bezerra
648,Valter Yuri Gabriel Santana ,Barão de Cotegipe
649,Edson Afonso Espíndola ,Rio de Janeiro
650,Maria Cristiane Batista ,Francisco Dumont
651,Paloma  Lima ,Douradina
652,Jéssica Ana Teixeira ,Álvares Machado
653,Alessandro Marcelo Castro ,Porto Xavier
654,Brenda Aline Haddad Guimarães,Ubatuba
655,Cristiane  Neves Sampaio,Rebouças
656,Yuri  Moreira Cardoso,Fortaleza
657,Ubirajara Sérgio Marques ,Barra
658,Silvio  Esteves Ibiapina,Turvolândia
659,Janaina Raquel Cardoso Queiroz,Ubajara
660,Davi Benício Borges ,Divino de São Lourenço
661,Kamilly Dandara Klein Melo,Fortaleza
662,Zaid Otávio Prado Pimentel,Carira
663,Nathan  Machado ,Nazaré
664,Ricardo Rebeca Franco Azevedo,Catende
665,Vicente  Fontes Barros,Entre-Ijuís
666,Wesley Washington Reis Reis,Monte Castelo
667,Theo Ian Gonçalves Dantas,Rosário
668,Catarina Adriana Vasconcelos ,Salvador
669,Diego Pablo Ramos Macedo,General Maynard
670,Carlos João Aguiar Pimentel,Lago do Junco
671,Tadeu Vicente Costa ,Caçu
672,Yasmina Jamile Barros Portela,Iacanga
673,Moacir  Pacheco ,Cerqueira César
674,Dominic Antônio Dias Machado,Grajaú
675,Matheus Henrique Cardoso Dantas,Faxinal do Soturno
676,Renato Oscar Gomes Paiva,Douradina
677,Theo William Beltrão ,Portelândia
678,Oscar Davi Azevedo ,Tamboara
679,Fernando  Neves ,Manaus
680,Wagner  Domingues Dantas,Cerro Grande do Sul
681,Valentina Laís Leite Queiroz,Pastos Bons
682,Fernanda  Rangel Ramos,Salvador
683,Washington  Coelho Sampaio,Marianópolis do Tocantins
684,Érica  Ortega ,Mambaí
685,Lívia Emanuelle Machado ,Bugre
686,Diego  Moreira Rodrigues,Belo Horizonte
687,Theo Gustavo Silva ,Guarani das Missões
688,Ingrid Heloísa Batista Pacheco,Canavieira
689,Elias Sérgio Pereira Santos,Figueira
690,Dominic Allan Moraes Siqueira,Morro do Chapéu
691,Rafael Giovanni Franco ,Iraquara
692,Olívia Larissa Ortega Tavares,São Paulo
693,Adriana  Lins ,Ponto dos Volantes
694,Lucas Gabriel Azevedo ,Caieiras
695,Madalena  Garcia ,Siriri
696,Danilo  Bezerra ,Caeté
697,Francisco  Abreu ,São Roberto
698,Isadora  Figueiredo ,Amparo do Serra
699,Raquel Érica Cardoso Rossi,Jacuípe
700,Antônio Dante Coelho Sampaio,Bastos
701,Bruno  Azevedo Ibiapina,Montes Altos
702,Bruna  Dias ,Belo Horizonte
703,Francisco  Ramos ,Coronel José Dias
704,Henrique Breno Henriques Rocha,Cerejeiras
705,Murilo Kauã Noronha ,Novo Alegre
706,Helena  Gonçalves Correia,Triunfo Potiguar
707,Wesley Patrick Figueiredo Navarro,Divino
708,Jonathan Rogério Lacerda ,Caparaó
709,Jonathan  Barros ,Porto Alegre
710,Érica  Fontes ,Marília
711,Rebeca Zenaide Ortega Meireles,Urandi
712,Zara Valentina Toledo ,São Francisco do Guaporé
713,Washington Marcos Duarte ,Baía da Traição
714,Rafael  Frota ,Brasília
715,Vinícius  Domingues ,Barra Longa
716,Moacir Francisco Ferreira Rodrigues,Belo Horizonte
717,Joaquim Oscar Pinto ,Monte Mor
718,Yuri Gabriel  Noronha ,São Sebastião da Vargem Alegre
719,Samara  Dantas ,Formosa da Serra Negra
720,Rayssa  Cordeiro ,Porto Alegre
721,Tadeu Jonathan Araújo Bittencourt,Curitiba
722,Yasmina  Henriques Batista,Itirapuã
723,Silvio  Espíndola Cordeiro,Landri Sales
724,Valter Lorenzo Domingues Costa,Coruripe
725,Emerson Samuel Santana ,Inúbia Paulista
726,Marcelo Eduardo Ramos ,São Vicente do Sul
727,Fernanda  Xavier ,Cachoeirinha
728,Helena Ximena Carvalho Assis,Caracol
729,Edson Rafael Marques ,Gilbués
730,Aline Fabiana Toledo ,Sooretama
731,Estevão  Pinto Neves,Recife
732,Jamile Brenda Mansur ,Chuí
733,Luan Miguel Franco ,Pequi
734,Natália Queila Melo Costa,Lamarão
735,Silvio  Campos ,Entre Rios de Minas
736,Daniela  Bittencourt Fontes,Resplendor
737,Madalena  Ortega ,Pedro II
738,Iolanda  Souza ,Buritis
739,Betina  Sales ,Miracatu
740,Valentina  Duarte Domingues,Taipas do Tocantins
741,Xavier Nathan Batista Ibiapina,Pindoba
742,Vicente Silvio Ferreira ,Paranã
743,Paulo Moacir Andrade ,Laranjal do Jari
744,Adriano Leonardo Xavier Moraes,Rio de Janeiro
745,Lucas Breno Queiroz ,Rubiataba
746,Esther Sabrina Mansur ,Porto Alegre
747,Talita Nádia Rangel Almeida,Trindade
748,Kátia Maria Batista ,Uruaçu
749,Amanda Karen Loureiro ,Combinado
750,Yasmina  Lins Machado,Amontada
751,Wesley Cláudio Assis Guedes,Campo Florido
752,Paloma  Portela Cunha,Uruaçu
753,Nathan Pablo Ferreira Queiroz,Sertão Santana
754,Elias  Camargo ,Itaquiraí
755,Samuel  Figueiredo ,Açailândia
756,Carlos  Bittencourt Aguiar,São Paulo
757,Olívia  Esteves ,Ribeirão das Neves
758,Rayssa  Sampaio ,Maribondo
759,Silvio Marcos Frota Monteiro,Muniz Freire
760,Zaid Felipe Assis Teixeira,Feijó
761,Filipe  Reis Rezende,Frei Miguelinho
762,Tadeu Davi Carvalho ,Pirapora
763,Aline  Ramalho Moraes,Pouso Alegre
764,Tomás Nathan Jardim ,Florestal
765,Diego  Lins ,Fortaleza
766,Saulo William Navarro ,Rolim de Moura
767,Eduardo Lázaro Portela Costa,Nova Esperança do Piriá
768,Yasmina Graziella Jardim ,Aliança do Tocantins
769,Dandara  Viana ,Santarém
770,Elias Raul Frota ,Jerônimo Monteiro
771,Clara Mirela Pacheco ,Itapirapuã
772,Adriana Andressa Cabral ,Paranapuã
773,Benício  Araújo ,Riacho dos Machados
774,Zion Maurício Damasceno Melo,Mogi das Cruzes
775,Michele Quitéria Cordeiro Farias,Barra de Guabiraba
776,Rafaela Bianca Pereira ,Restinga Sêca
777,Jonas  Bezerra Nascimento,Lajinha
778,Leandro Wagner Quaresma ,Diogo de Vasconcelos
779,Sérgio Alan Cunha ,Conceição do Coité
780,Vinícius Hugo Frota Pimentel,Alto Paraíso de Goiás
781,Ubirajara Gabriel Souza Lima,Feliz Natal
782,Graziella  Freitas Junqueira,Cambará do Sul
783,Ornella  Ferreira ,Piacatu
784,Geovana Paula Mansur Abreu,Porto Seguro
785,Graziella Heloísa Cerqueira ,Rio do Campo
786,Alan  Sales ,Baixio
787,Jéssica  Caldas ,Porto Alegre
788,Gustavo Gustavo Monteiro ,Retirolândia
789,Valentina Madalena Figueiredo Henriques,Sebastião Leal
790,Érica  Miranda ,Osório
791,Maria  Espíndola ,Pirapora
792,Vanessa  Dias ,São Paulo
793,Leonardo Otávio Marques Xavier,Formoso
794,Zuleica  Almeida Junqueira,Juazeiro do Piauí
795,Caio Zion Araújo ,Ermo
796,Gisele Letícia Oliveira ,Simões Filho
797,Bernardo Elias Ortega Barbosa,Aratuípe
798,Augusto  Loureiro Santos,São Luís Gonzaga do Maranhão
799,Dante  Viana ,Itaboraí
800,Laís Brenda Costa Cabral,São Gonçalo do Pará
801,Estevão  Bezerra Azevedo,Ernestina
802,Uilma Tainá Castro Nascimento,Platina
803,Elias  Araújo ,Timbaúba dos Batistas
804,Isabela  Araújo Bezerra,Manaus
805,Rita Sara Castro ,Presidente Vargas
806,Gabriel Jonathan Gusmão ,Casserengue
807,Ricardo  Coelho ,Nova Colinas
808,Alan  Pereira ,Vera
809,Nathan Sebastião Costa Monteiro,Carrasco Bonito
810,Carlos Tadeu Viana ,Pão de Açúcar
811,Raul  Batista Vasconcelos,Tapira
812,Caio Juliano Vieira Andrade,Vitória do Mearim
813,Samara  Bragança ,Ibicaraí
814,Elisa  Vieira Guimarães,Paraíso
815,Fernando Marcos Paiva Jardim,Ingazeira
816,Daniel  Lins ,Santo André
817,Lara Bárbara Vasconcelos ,Liberato Salzano
818,Cristian Matheus Ferreira Moura,Porto Alegre do Piauí
819,Vanessa Luana Peixoto ,Araújos
820,Pietra Luana Pereira Lacerda,Floresta
821,Caio  Abreu Nascimento,São João do Jaguaribe
822,Alan  Carvalho ,Laurentino
823,Maurício  Frota ,Ponte Alta do Norte
824,Flávio João Barbosa ,Gonzaga
825,Nicolas  Rossi ,São Miguel do Gostoso
826,Zara Brenda Mansur ,Baía Formosa
827,Carlos  Pinto ,Curitiba
828,Caio Fernando Vasconcelos ,Recife
829,Alessandra Michele Andrade Cunha,Nova Aurora
830,Leandro  Azevedo ,Itaju
831,Edson Ubirajara Moraes Azevedo,Peixe-Boi
832,Karen  Aguiar ,São Sebastião do Anta
833,Afonso  Batista Cunha,Bernardo do Mearim
834,Rebeca Yohana Cabral Guimarães,Água Doce do Norte
835,Tereza  Borges ,Roteiro
836,Helena  Farias ,Itaguari
837,Samuel  Martins ,Coxixola
838,Tereza Bianca Rangel ,Forquetinha
839,Miguel  Meireles Quaresma,Santa Rosa de Goiás
840,Emanuelle  Ribeiro ,Manaus
841,Darlan  Assis Leite,Caracaraí
842,Samuel Ulisses Cardoso ,Carnaubal
843,Allan  Almeida Sampaio,Guairaçá
844,Oscar  Moreira Ortega,Maracanã
845,Saulo  Ramalho ,Olivença
846,Benício Gustavo Miranda ,Porto Vera Cruz
847,Bianca  Pinto Miranda,Ibirubá
848,Nayara  Lins Rossi,Carvalhópolis
849,Yago Alan Portela ,Gália
850,Nádia Aline Nascimento ,São Paulo
851,Miguel Cadu Pimentel Gusmão,São José das Missões
852,Cristiano Manoel Vieira Coelho,São Paulo
853,Lorenzo  Pereira ,Recreio
854,Alexandre  Marques Cerqueira,Guararapes
855,Hugo Kauã Chaves ,Regeneração
856,Ian  Almeida ,Recife
857,Jorge Gael Ramos Moura,Capinzal
858,Zenaide Queila Duarte Magalhães,Água Limpa
859,Augusto  Lima ,Fama
860,Enzo  Frota ,Natividade
861,Valter  Machado ,Piranhas
862,Yasmina Ian Azevedo Carvalho,Itarumã
863,Quirino Orlando Figueiredo Peixoto,Garruchos
864,Lucas  Klein ,Canaã
865,Pietro  Araújo ,Irati
866,Flávio Luan Klein ,Joaquim Felício
867,Eloá  Valente Rocha,Fortaleza
868,Kauã Joaquim Sales ,Alpinópolis
869,Yago  Nascimento ,Caiabu
870,Bruno Henrique Rocha ,São Benedito do Rio Preto
871,Maurício  Cavalcante Lacerda,São José do Belmonte
872,Yuri Gabriel Jonas Miranda Peixoto,Presidente Lucena
873,Estevão  Sampaio Gonçalves,Salvador
874,Valter  Silva ,Maravilha
875,Cadu Wallace Coelho Lacerda,Rolador
876,Daniel Augusto Franco Portela,Pacajus
877,Juliano  Barbosa Andrade,Igaratinga
878,Roberto  Rangel Melo,Saboeiro
879,Bernardo  Oliveira Moreira,Bugre
880,Zilda  Cordeiro ,Marabá
881,Igor  Espíndola ,Santa Rosa de Viterbo
882,César  Araújo Castro,Cruzília
883,Zara  Gusmão Sampaio,Saudades
884,Kleber  Ribeiro Noronha,Marajá do Sena
885,Luiz  Guedes Costa,Zé Doca
886,Juliana  Gomes ,Lages
887,Samara Eloá Dantas Abreu,Botuporã
888,Adriano Sérgio Quintana ,Presidente Dutra
889,Nayara Rafaela Ramos Navarro,Apicum-Açu
890,Aurora Andressa Fontes Quaresma,São Paulo
891,Matheus  Nunes ,Manaus
892,Tomás Gabriel Moraes Jardim,Terenos
893,Emerson  Sampaio Nunes,Governador Celso Ramos
894,Alessandra Tainá Aguiar ,Curitiba
895,Samuel Francisco Fontes Souza,São José do Peixe
896,Ian Patrick Junqueira Farias,Ceará-Mirim
897,Débora Adriana Machado Beltrão,São Benedito
898,Tomás Manoel Junqueira Ibiapina,Nova Candelária
899,Sérgio Ricardo Cavalcante ,Macau
900,Priscila  Gusmão Cardoso,Riolândia
901,Ricardo Jonas Quintana ,Sítio do Quinto
902,Betina Esther Esteves ,São João do Manteninha
903,Renata  Gusmão Guimarães,Serra Azul
904,Moacir Davi Beltrão Paiva,Viradouro
905,Noel  Nunes Azevedo,Paraíso do Norte
906,Matheus Eduardo Henriques ,Igaratá
907,Augusto  Camargo Rezende,Capitão Leônidas Marques
908,Cadu  Santos ,Buritis
909,Henrique Cláudio Santana ,Potengi
910,Bernardo  Jardim ,São Tiago
911,Alessandra  Valente ,São Sepé
912,Joana Franciele Castro Guedes,Icém
913,Valentin  Noronha ,Marcelino Ramos
914,Lavínia Eduarda Domingues Frota,Iraí
915,Rayssa Waleska Rezende Brandão,Piumhi
916,Tadeu  Machado Lopes,Guadalupe
917,Vitor Cadu Vasconcelos Lins,Silves
918,Ayla Geovana Moura ,São Francisco do Glória
919,Lara  Caldas ,Brasília
920,Cadu Lázaro Costa Neves,Jambeiro
921,Úrsula  Abreu ,Armação dos Búzios
922,Suelen Yasmina Ribeiro ,Andrelândia
923,Dante  Caldas ,Ponte Branca
924,João Marcos Reis Xavier,Paraíba do Sul
925,Fernanda  Bezerra ,Porto Alegre
926,Nádia Dandara Ferreira Santos,Agrestina
927,André  Jardim ,Caputira
928,Giovana Iris Cabral Brandão,Ipameri
929,Thalita  Freitas ,São Sebastião do Umbuzeiro
930,Ágatha  Klein ,Bombinhas
931,Iolanda Natália Cerqueira Pereira,Florínia
932,Wesliane  Barros ,Vera Cruz
933,Darlan Diego Moreira ,Marquinho
934,Eduardo Arthur Ibiapina ,Curaçá
935,Daiane Bianca Dias ,Conceição de Ipanema
936,Theo Silvio Nunes Beltrão,Iguatama
937,Alan Jonas Paiva ,Bagé
938,Úrsula  Cerqueira Henriques,Lagoa d'Anta
939,Helena  Santana Martins,Manaus
940,Ulisses Pablo Sampaio ,Tuparendi
941,Wagner Noel Pinto ,Itaguaru
942,Kleber  Pimentel ,Paraná
943,João  Ribeiro ,Lima Campos
944,Giovana Ornella Rangel ,Eusébio
945,Fábio Orlando Moura ,Colorado do Oeste
946,Kelly Zilda Pinto ,Nova Alvorada do Sul
947,Beatriz  Farias Magalhães,Campo Limpo de Goiás
948,Wallace Alessandro Espíndola Magalhães,Mata de São João
949,Yara  Drummond Domingues,Pauini
950,Talita Quitéria Borges ,Vargem Alta
951,Yago  Reis Sampaio,Macaúbas
952,Érica  Toledo Gonçalves,Nova Prata
953,Ueliton Sebastião Noronha ,Indianópolis
954,Luan  Queiroz ,Planalto
955,Rafael  Mansur Martins,Alto Paraná
956,Thiago  Cordeiro ,Timbó Grande
957,Suelen  Borges Loureiro,Coqueiros do Sul
958,Letícia Luana Loureiro ,Capanema
959,Gabriel Giovanni Rezende Paiva,Goiabeira
960,Heitor  Navarro Bittencourt,Ferraz de Vasconcelos
961,Odete  Vieira ,Santana
962,Augusto  Aguiar ,Desterro
963,Nathan Wagner Esteves Assis,Xangri-lá
964,Zion  Navarro ,Fortaleza
965,Giovanni  Caldas Klein,Arraias
966,Débora Nayara Cavalcante Cabral,Guará
967,Oscar Gabriel Cardoso Toledo,Arapeí
968,Diego  Miranda ,Salvador
969,Cristian  Tavares ,Nhamundá
970,Valentin  Loureiro Nascimento,Maripá
971,Caio  Azevedo ,Perdizes
972,Pedro Noel Toledo ,São Bernardino
973,Kauã  Marques Navarro,Monção
974,Úrsula Kelly Quaresma Souza,Serra Grande
975,Luan Gustavo Valente Moura,Porto Rico
976,Kaique  Zanetti Reis,Independência
977,Zion  Lacerda Camargo,Santa Cruz do Xingu
978,Cauã Vitor Xavier ,Belo Horizonte
979,Cláudio Dominic Figueiredo Cunha,Curiúva
980,Hugo  Ferreira Cardoso,Remígio
981,Zuleica Larissa Sales ,Senhor do Bonfim
982,Washington  Leite ,Gravatá
983,Xavier  Toledo Pinto,Carvalhópolis
984,Olívia  Drummond ,Medianeira
985,Jorge Breno Andrade Frota,Brasília
986,Oscar Orlando Esteves Klein,Casa Nova
987,Luan  Batista Meireles,Salvador
988,Esther Queila Farias ,Itapeva
989,Daniel Tadeu Batista Magalhães,Brasília
990,Adriano Darlan Ibiapina ,Fortaleza
991,Alessandra Rafaela Cunha ,Itaju do Colônia
992,Enzo Orlando Almeida Caldas,Conceição do Mato Dentro
993,Xavier  Batista Freitas,Candelária
994,Eric Washington Dantas Magalhães,Capixaba
995,Paulo  Junqueira ,São João da Baliza
996,Marcos  Queiroz Portela,Manoel Urbano
997,Maurício  Souza Dias,Paraná
998,Gisele  Miranda Ortega,Almenara
999,Ramon César Lopes ,Jericó
1000,Edson Tomás Teixeira ,Jardim do Seridó
1001,Igor Henrique Dias ,Itainópolis
1002,Lázaro Rogério Portela Costa,Sapucaia do Sul
1003,Eric Breno Carvalho Tavares,Viçosa
1004,Valter  Mansur Cordeiro,Senador José Bento
1005,Pedro  Pinto Nascimento,Colinas
1006,Daniel Henrique Neves ,Heliópolis
1007,Carla  Santos Queiroz,Guajeru
1008,Saulo  Santos ,Monte Azul Paulista
1009,Murilo  Gonçalves Cabral,Iporã do Oeste
1010,Joaquim Kleber Zanetti ,Bom Jesus da Lapa
1011,Hélio  Gusmão ,Fernão
1012,Thiago  Macedo Pinto,Arame
1013,Alessandro  Rocha Coelho,Caeté
1014,Paulo  Cunha Silva,Guia Lopes da Laguna
1015,Ayla  Souza ,Belo Horizonte
1016,Samara  Andrade Paiva,Várzea
1017,Alexandre  Henriques ,Lindolfo Collor
1018,Brenda  Ferreira Figueiredo,Inácio Martins
1019,Catarina  Silva Toledo,São Sebastião
1020,Ramon Maurício Nunes ,Baixio
1021,Olívia  Oliveira ,Novo Repartimento
1022,Zion  Leite Navarro,Guarabira
1023,Washington Luan Quaresma ,Curitiba
1024,Kelly  Lacerda Rodrigues,Belo Horizonte
1025,Sérgio  Bragança ,Tocos do Moji
1026,Washington Renato Esteves ,Avelinópolis
1027,Vitória  Chaves ,Irará
1028,Dante  Cavalcante ,Pirajuba
1029,Lorena  Esteves ,Amargosa
1030,Aliani  Ramalho ,Jucuruçu
1031,Luiz Sebastião Pimentel ,Acaraú
1032,Helena Wanessa Ibiapina ,Turilândia
1033,Lara  Sales ,Pedro II
1034,Quitéria  Chaves ,Belo Horizonte
1035,Jorge Henrique Moraes ,Ipecaetá
1036,Oscar Afonso Martins ,Jordão
1037,Pietro Heitor Mansur Pereira,Farias Brito
1038,Douglas  Espíndola Loureiro,Pontal
1039,William  Cordeiro ,Juscimeira
1040,Estevão  Lima Santos,São Paulo
1041,Sara Verônica Prado Domingues,Apucarana
1042,Franciele Odete Costa ,Bom Sucesso de Itararé
1043,Cíntia  Queiroz Miranda,Mococa
1044,Flávio  Barbosa Tavares,Paulo Lopes
1045,Jefferson Yago Figueiredo ,Arapeí
1046,Darlan Vicente Jardim Rossi,Maripá
1047,Heitor Gael Domingues Lima,Curitiba
1048,Janaina Evelyn Cardoso Junqueira,Mostardas
1049,Juliana Talita Rangel ,Cafezal do Sul
1050,Marcelo  Santos ,Porto Alegre
1051,Diego Emerson Quintana ,Fortaleza
1052,Saulo Luiz Ortega Cordeiro,Curitiba
1053,Zaid Xavier Macedo Ramalho,Canápolis
1054,Gisele  Lins Jardim,Jundiá
1055,Sabrina  Martins Lins,Manicoré
1056,Daniel César Cunha ,Bocaiúva do Sul
1057,Maria  Mansur ,Santa Fé de Minas
1058,Evelyn Karen Miranda Guimarães,Axixá
1059,Leandro Cadu Castro ,São João Evangelista
1060,Danilo  Reis ,Alvinópolis
1061,Danilo  Ibiapina Bragança,Boa Vista do Incra
1062,Olívia  Zanetti Brandão,Porto Feliz
1063,Luan  Barros ,Dores do Indaiá
1064,Renato Manoel Ferreira Siqueira,Januário Cicco (Boa Saúde)
1065,Benício Alessandro Beltrão ,Porangaba
1066,Alessandro Saulo Araújo Nunes,Arcos
1067,Emanuelle  Cunha Esteves,Lagoa
1068,Igor Jonathan Meireles Macedo,Amontada
1069,Tainá Zara Castro Domingues,Juripiranga
1070,Melissa Clara Quaresma Garcia,São Simão
1071,Leonardo  Gusmão ,Cambará do Sul
1072,Gisele  Viana Batista,Panamá
1073,Clara Valentina Garcia ,Cidelândia
1074,Sabrina Larissa Gusmão Esteves,Fortaleza
1075,Juliano  Pimentel ,Santa Filomena
1076,Darlan Theo Guedes ,São Tomé
1077,Saulo  Azevedo Junqueira,Manaus
1078,Juliana  Valente ,Pedras de Fogo
1079,Ximena Lara Assis ,Curitiba
1080,Suelen  Navarro Junqueira,Modelo
1081,Lívia Daniela Portela ,Capitólio
1082,Rodrigo  Costa Ibiapina,Pelotas
1083,Wallace  Vasconcelos Ribeiro,Jacareacanga
1084,Priscila Priscila Ramos Haddad,Treze de Maio
